Price,Close,High,Low,Open,Volume
Ticker,NWSA,NWSA,NWSA,NWSA,NWSA
Date,,,,,
2019-12-30,13.329011917114258,13.414272267676127,13.319539247512669,13.385852451972054,1436800
2019-12-31,13.395326614379883,13.395326614379883,13.215332332285664,13.357433223957367,1456700
2020-01-02,13.679525375366211,13.688998947992513,13.41427166597701,13.423745238603312,2182900
2020-01-03,13.641633033752441,13.670053753809404,13.471113230659071,13.471113230659071,1976500
2020-01-06,13.603739738464355,13.613213311882605,13.452166177571112,13.584793495077545,2011900
2020-01-07,13.736366271972656,13.821626620971324,13.537425758792308,13.622686107790976,1585000
2020-01-08,13.774261474609375,13.906888802018043,13.707948262629918,13.707948262629918,1695900
2020-01-09,13.670053482055664,13.82162703888087,13.565845984151089,13.774260076510577,1846900
2020-01-10,13.594266891479492,13.707947060669152,13.56584617159482,13.651106524349485,1862500
2020-01-13,13.802679061889648,13.812152634483507,13.490058393889168,13.622685699854369,1675800
2020-01-14,13.897411346435547,13.916357585945363,13.726890673599687,13.745837816559005,1670100
2020-01-15,14.011093139648438,14.020566712240905,13.736365858614139,13.897412978887653,1399100
2020-01-16,14.124774932861328,14.191088141773445,13.992148515037094,14.048988150261847,2419900
2020-01-17,14.124774932861328,14.276348498060287,14.048988150261847,14.13424850654869,1838500
2020-01-21,13.726892471313477,14.096353676360387,13.632159454458877,13.992147086785442,2380500
2020-01-22,13.689000129699707,13.821627447568208,13.632160495934414,13.726893520026467,2262100
2020-01-23,13.594266891479492,13.670053670939266,13.490059392135048,13.613213134619597,1468400
2020-01-24,13.20585823059082,13.584793023108496,13.186911987862247,13.53742606111258,1806700
2020-01-27,12.940605163574219,13.13007211770311,12.931131590005348,12.978498554399996,3727000
2020-01-28,12.798504829406738,13.063758558048681,12.789031256092821,12.950078388630706,3163800
2020-01-29,12.665876388549805,12.921657424612508,12.618509429636386,12.798503692817457,2228300
2020-01-30,12.931131362915039,12.950078509720038,12.485884254393786,12.5143040711516,2949600
2020-01-31,12.902711868286133,12.997445797776884,12.798505268606075,12.874292050818791,4222300
2020-02-03,12.92165756225586,13.111124496478167,12.89323684453531,13.01639057764221,2519000
2020-02-04,13.082704544067383,13.101650785564757,12.90271028086954,13.082704544067383,2261900
