Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2019-12-30,66.74354553222656,67.60492491235867,66.65038501698088,67.59546062500813,19994000
2019-12-31,66.72760009765625,66.79087018476127,66.36591230787249,66.54824996368184,19514000
2020-01-02,68.18682098388672,68.18682098388672,67.08133131198049,67.17698523802844,27278000
2020-01-03,67.83010864257812,68.43940351728152,67.12267404619415,67.15655543577822,23408000
2020-01-06,69.63805389404297,69.66345923216974,67.30600805367692,67.33738843542059,46768000
2020-01-07,69.50354766845703,69.92153470711604,69.32669091744489,69.77008329725511,34330000
2020-01-08,69.99824523925781,70.33751521494523,69.3799878535832,69.4890894151128,35314000
2020-01-09,70.73308563232422,71.17597625297427,70.25581190329635,70.83969379325514,33200000
2020-01-10,71.18992614746094,71.48784974028622,70.72362186567442,71.21533908846308,26258000
2020-01-13,71.7414321899414,71.81366484523728,71.01107809709713,71.50328944184061,30730000
2020-01-14,71.27113342285156,71.87095634273705,71.13063627811646,71.73993108645232,26076000
2020-01-15,71.70008850097656,71.77880553455721,71.32445127284004,71.3922064558728,21550000
2020-01-16,72.24610900878906,72.27301191223528,71.73994064880996,72.0114554841839,26080000
2020-01-17,73.70879364013672,73.76010603887995,72.56444352795735,72.86286123537427,52424000
2020-01-21,73.84481048583984,74.22493276033909,73.24497990845329,73.682891350434,48930000
2020-01-22,73.92550659179688,74.75799134476836,73.8652316275804,74.21745513521142,28458000
2020-01-23,73.96635437011719,74.405269198285,73.74864537839773,74.10884319098346,26650000
2020-01-24,73.04370880126953,74.44014342272132,72.8947432066111,74.37139241036722,29786000
2020-01-27,71.32793426513672,71.56955866813779,70.71863939255725,71.31846997752507,34132000
2020-01-28,72.26304626464844,72.47726605072009,71.25967970809778,71.82662476293184,29724000
2020-01-29,72.5719223022461,72.94258029676281,72.00846650513019,72.65960189593662,21566000
2020-01-30,72.44986724853516,72.49968208968686,71.49084223477435,71.64528116546836,27110000
2020-01-31,71.38024139404297,73.21807678829367,71.09527131841374,73.12790379399927,43822000
2020-02-03,73.86223602294922,74.04657296301339,72.56743036798406,72.81851903680833,71636000
2020-02-04,72.00946044921875,73.10199650551328,70.84468413309284,72.46182298123878,95880000
2020-02-05,72.04133605957031,72.9644878939861,71.22579582422557,72.9161630186474,36376000
2020-02-06,73.53194427490234,73.81043759584276,72.26204969986705,72.33677576359966,37822000
2020-02-07,73.68836975097656,73.99426007334321,73.0058464103526,73.10448784833639,28360000
