Price,Close,High,Low,Open,Volume
Ticker,WYNN,WYNN,WYNN,WYNN,WYNN
Date,,,,,
2019-12-30,136.0198516845703,137.47392144774435,134.6926377741785,136.86887308405755,3063000
2019-12-31,135.52212524414062,136.69320762574907,134.91707693365905,135.3171962510109,1142600
2020-01-02,140.1381072998047,140.90905548359794,138.33270101275426,138.63522517210265,3006500
2020-01-03,138.0594482421875,138.84016485323386,136.56633461061685,137.4543999418187,1760500
2020-01-06,137.78622436523438,137.97164626883134,135.69781561854617,135.84419349457878,1357900
2020-01-07,138.44003295898438,138.84015223327955,136.77125116842103,137.4251118805275,1722100
2020-01-08,139.30860900878906,140.30402320409243,136.90790768857107,137.44465136696664,1176200
2020-01-09,138.72305297851562,140.4015885445211,138.11800465504786,140.27473270017128,1203900
2020-01-10,139.56231689453125,144.43202359121338,138.43029343214008,139.63063648576855,2180600
2020-01-13,143.6610870361328,144.31493297644303,140.04052068114666,140.3820888830833,1817000
2020-01-14,146.4130859375,147.1059758585788,143.63178758416018,145.78851560890598,2227100
2020-01-15,146.4130859375,147.13525142937763,145.48599145003047,145.6811668856665,1913000
2020-01-16,148.54055786132812,149.05777953447722,147.0279219777513,147.35972175091615,1639700
2020-01-17,147.96478271484375,149.7116382348058,147.0864856192986,149.0089946019959,2177600
2020-01-21,138.8791961669922,141.7971187764318,136.99573164574292,139.6891883607349,5409700
2020-01-22,136.71273803710938,140.9188311384855,135.78564340282992,140.76269969981126,2903600
2020-01-23,135.75634765625,136.61513745055757,130.2815924994019,131.5112111577621,4867700
2020-01-24,131.50146484375,135.1025091949332,128.92511020979543,135.06346517071432,3988400
2020-01-27,120.90327453613281,124.04564836381306,118.18053461920738,119.95665798544411,5826500
2020-01-28,121.95723724365234,123.35276324807977,118.89293663736542,122.70867088659055,4260400
2020-01-29,120.8642349243164,122.76722898389424,120.10304027867161,122.27928293458699,2321700
2020-01-30,123.56745910644531,123.75287354061399,118.09270388633881,119.50774443854117,3611600
2020-01-31,123.1185531616211,123.5674626423756,120.5714741383986,121.7132661293698,2379900
2020-02-03,125.4802017211914,126.85621308710797,123.51865661369003,123.51865661369003,2503500
2020-02-04,129.5008544921875,131.62830661591826,125.38258940848685,125.66560640352165,3969200
2020-02-05,129.09100341796875,132.45782812274203,128.03703818247834,131.7454310723302,2170600
2020-02-06,130.9549560546875,132.15529910198467,129.7350909970068,130.3791833212856,2544300
2020-02-07,123.85047149658203,127.59789363250066,123.54793987897246,125.93888002043656,5616000
2020-02-10,124.79708099365234,125.18743932877,121.98651438264397,122.96240649770513,2908200
2020-02-11,128.80799865722656,130.6036364779447,124.53358665946983,125.4997251618334,2948400
2020-02-12,133.52157592773438,133.97047799400733,131.0915990258319,132.7603663236142,3640200
