Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,URL_Entropy,Domain_Entropy,Subdomain_Count,Digit_Count,Special_Char_Count,Uppercase_Ratio,Domain_Age,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
com-ticketeaqv.xin,0,0,0,0,0,0,0,1,4.060262039120377,3.725480556997868,0,0,0,0.0,-1,1,1,1,1,1
swish-ld.web.app,0,0,0,0,0,0,0,1,3.7532696895151085,3.5,1,0,0,0.0,-1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,4.419167558424562,3.5944656369614525,2,2,0,0.09803921568627451,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,3.9690016298759927,2.5,1,0,0,0.08695652173913043,-1,1,1,1,1,1
gspounos.firebaseapp.com,0,0,0,0,0,0,0,0,4.028946391954607,3.7406015629507228,1,0,0,0.0,-1,1,1,1,1,1
whytd.com,0,0,0,1,0,0,0,0,3.7034651896016473,3.169925001442312,0,0,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.629401805387196,2.9735572622751856,1,13,10,0.26842105263157895,-1,1,0,1,0,1
pub-11e6504d5d9a40ff97bcd3d5ee476ec8.r2.dev,0,0,1,1,0,0,0,1,4.757048827786958,4.246519267418364,1,19,0,0.0,-1,1,0,1,0,1
zikoooooo3.web.app,0,0,0,0,0,0,0,0,3.6800893536948065,3.0860486123130384,1,1,0,0.0,-1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,4.254525464966175,3.459431618637298,0,4,0,0.0,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,4.027169118440618,2.584962500721156,0,2,0,0.13636363636363635,-1,1,0,1,0,1
pub-4974a8d9bd7347c7a61b9b091e3f09e1.r2.dev,0,0,1,2,0,0,0,1,4.708766613255314,4.1558184643976634,1,22,0,0.0,-1,1,0,1,0,1
pub-106f839a8e06470ebf320252d50291c1.r2.dev,0,0,1,1,0,0,0,1,4.77687827071444,4.246519267418364,1,25,0,0.0,-1,1,0,1,0,1
fincenalliance.com,0,0,0,1,0,0,0,0,4.3680424225727155,3.197159723424149,0,6,0,0.0,-1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,3.8110378683422788,2.584962500721156,0,1,0,0.13636363636363635,-1,1,0,1,0,1
ungu.in,0,0,0,1,0,0,0,0,4.046762824854521,2.2359263506290326,0,1,0,0.0,-1,1,0,1,0,1
wirelessvoicebtpaidmailinfoplay047.weebly.com,0,0,1,0,0,0,0,0,4.426209613980979,4.231207408480774,1,3,0,0.0,-1,1,1,1,1,1
jacobbentsen.wixsite.com,0,0,0,1,0,0,0,0,3.934829508503262,3.720175521464345,1,0,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.617497504841177,2.9735572622751856,1,12,7,0.24,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,3.936180434129755,2.5,1,1,0,0.08695652173913043,-1,1,1,1,1,1
studenttverifyportal.weebly.com,0,0,0,0,0,0,0,0,4.265311532225103,4.115486632967521,1,0,0,0.0,-1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,4.164735178725505,3.459431618637298,0,0,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.423297071646371,2.9735572622751856,1,15,7,0.19101123595505617,-1,1,0,1,0,1
tinyurl.com,0,1,1,2,0,0,1,0,4.584506825607465,3.459431618637298,0,4,2,0.0,-1,1,0,1,0,1
uuslefg.top,0,0,0,0,0,0,0,0,3.5464393446710156,3.277613436819116,0,0,0,0.0,-1,1,1,1,1,1
sky-101631.weeblysite.com,0,0,0,0,0,0,0,1,4.2705676203439475,4.023465189601647,1,6,0,0.0,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,3.936260027531527,2.584962500721156,0,2,0,0.18181818181818182,-1,1,0,1,0,1
bafybeig7gixmihmnga7eeqtbjym5irsnpntbq7cdv47o53jd5jxu33boey.ipfs.w3s.link,0,0,1,1,0,0,0,0,4.905020902833813,4.704843353484017,2,14,2,0.0,-1,1,0,1,0,1
accountbitpanda.web.app,0,0,0,0,0,0,0,0,3.8514097655573916,3.5342190211803404,1,0,0,0.0,-1,1,1,1,1,1
webmail-103190.weeblysite.com,0,0,0,0,0,0,0,1,4.313459750171824,4.03039478823102,1,6,0,0.0,-1,1,0,1,0,1
l.wl.co,0,0,1,1,1,0,0,0,4.365368251151679,2.2359263506290326,1,1,1,0.0,-1,1,0,1,0,1
usps.com-tracking-xxxxz.cc,0,0,0,0,0,0,0,1,4.093149802473812,3.8542858719872464,1,0,0,0.0,-1,1,1,1,1,1
pizzapasta-sinsheim.de,0,0,1,3,1,0,0,1,4.2491619520102795,3.5383105956150063,0,0,0,0.0,-1,1,0,1,0,1
telstra-103121.weeblysite.com,0,0,0,0,0,0,0,1,4.251235329734975,4.0472990984266435,1,6,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,5.279215206565686,2.9735572622751856,1,13,10,0.13013698630136986,-1,1,0,1,0,1
mail.elseref.com,0,0,0,0,0,0,0,0,3.855388542207534,3.327819531114783,1,0,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.539961181915138,2.9735572622751856,1,17,10,0.16842105263157894,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,3.936260027531527,2.584962500721156,0,2,0,0.13636363636363635,-1,1,0,1,0,1
u3738.square.site,0,0,0,0,0,0,0,0,3.8441065448145384,3.499227547132693,1,4,0,0.0,-1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,4.027169118440618,2.584962500721156,0,3,0,0.045454545454545456,-1,1,0,1,0,1
secure242.inmotionhosting.com,0,0,1,4,0,0,0,0,4.827550585142345,3.771437029461126,1,11,13,0.01652892561983471,-1,1,0,1,0,1
dropbox.com,0,0,1,5,0,0,1,0,5.212498587245974,3.027169118440619,0,24,5,0.0390625,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.509160649783889,2.9735572622751856,1,20,7,0.2057142857142857,-1,1,0,1,0,1
contravention-regularisation-france.com,0,0,0,0,0,0,0,1,4.121653522439334,3.833371693654795,0,0,0,0.0,-1,1,1,1,1,1
thetollroads-paytollzcj.world,0,0,0,0,0,0,0,1,3.9854493963110307,3.810928306279287,0,0,0,0.0,-1,1,1,1,1,1
43.163.118.111,0,0,0,0,0,0,0,0,3.261842390463366,2.217021885879718,2,11,0,0.0,-1,1,1,1,1,1
medlouknhgtdra.firebaseapp.com,0,0,0,0,0,0,0,0,4.31682689807206,4.1898980954642875,1,0,0,0.0,-1,1,1,1,1,1
a.rs6.net,0,0,1,2,0,0,0,0,5.9234948744643035,2.94770277922009,1,56,5,0.3333333333333333,-1,1,0,1,0,1
url9871.tergar.org,0,0,1,2,0,0,0,0,5.882134485035942,3.503258334775646,1,70,1,0.391644908616188,-1,1,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,4.618024606465274,3.5944656369614525,2,3,0,0.058823529411764705,-1,1,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,4.519952404513696,3.202819531114783,1,16,1,0.0,-1,0,0,1,0,1
allegrolokalnie.pl-oferta634.top,0,0,0,0,0,0,0,1,4.122693700152458,3.840018266288633,1,3,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.635445595327375,2.9735572622751856,1,17,7,0.24571428571428572,-1,1,0,1,0,1
nodesecuresession.vercel.app,0,0,0,1,0,0,0,0,3.949054830435885,3.539148671903071,1,0,0,0.0,-1,1,0,1,0,1
servicehtml43.godaddysites.com,0,0,0,0,0,0,0,0,4.201692923824033,4.031401845392172,1,2,0,0.0,-1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,3.9638096525384383,3.202819531114783,1,0,0,0.0,-1,1,0,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,4.366729296672175,3.459431618637298,0,4,0,0.0,-1,1,0,1,0,1
dh1connect09.weebly.com,0,0,0,0,0,0,0,0,4.155639062229566,3.8492239123906247,1,3,0,0.0,-1,1,1,1,1,1
pub-384819f358494f06b5be0b5af5226eb1.r2.dev,0,0,1,1,0,0,0,1,4.735464113155461,4.138262941091536,1,23,0,0.0,-1,0,0,1,0,1
url.emailprotection.link,0,0,1,0,0,0,0,0,5.965815091021677,3.688721875540867,1,81,0,0.37294332723948814,-1,1,0,1,0,1
thespicecrafters.store,0,0,1,2,0,0,0,0,5.650707762928146,3.356492413796824,0,41,16,0.1553398058252427,-1,1,1,1,1,1
sparkonline11.weebly.com,0,0,0,0,0,0,0,0,4.271370634378849,3.9701755214643453,1,2,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.4980028464206505,2.9735572622751856,1,19,10,0.1631578947368421,-1,1,0,1,0,1
pub-05463d668d9f479086c1f19ee87411b8.r2.dev,0,0,1,1,0,0,0,1,4.56043045933325,4.193251963803171,1,74,0,0.08547008547008547,-1,1,0,1,0,1
baeumer.duckdns.org,0,0,0,0,0,0,0,0,4.162294909570876,3.7216117239699016,1,0,0,0.0,-1,1,1,1,1,1
thetollroad.com-fxbtqn.xin,0,0,0,0,0,0,0,1,4.2401568604088595,4.026986833359287,1,0,0,0.0,-1,1,1,1,1,1
hgfcghfc89.weebly.com,0,0,0,0,0,0,0,0,4.0980685120588385,3.6897037321995474,1,2,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.480023096326072,2.9735572622751856,1,15,7,0.21142857142857144,-1,1,0,1,0,1
trzor-logn.webflow.io,0,0,0,0,0,0,0,1,4.056564762130955,3.6304126608739984,1,0,0,0.0,-1,1,1,1,1,1
ahhagsggsja.wixsite.com,0,0,0,1,0,0,0,0,4.322579324069081,3.642489673166126,1,6,0,0.0,-1,1,0,1,0,1
remede-1dc91.web.app,0,0,0,0,0,0,0,1,3.978333581185264,3.521928094887363,1,3,0,0.0,-1,1,1,1,1,1
kr-bithumb.web.app,0,0,0,1,0,0,0,1,4.218139062229566,3.683542362433231,1,0,0,0.0,-1,1,0,1,0,1
sign-in-109087.weeblysite.com,0,0,0,0,0,0,0,1,4.411758105264182,4.185230132909402,1,6,0,0.0,-1,1,0,1,0,1
naszewitraze.pl,0,0,1,4,0,0,0,0,4.223864150897527,3.506890595608519,0,0,1,0.0,-1,1,0,1,0,1
t.co,0,0,0,1,0,0,1,0,4.110093477608016,2.0,0,2,0,0.21739130434782608,-1,1,1,1,1,1
ezdrive.com-hgxb.xin,0,0,0,0,0,0,0,1,4.28022625367366,3.9219280948873627,1,0,0,0.0,-1,1,1,1,1,1
btkruryrbbtrtttttttt.weebly.com,0,0,0,0,0,0,0,0,3.577567157116929,3.172929183003855,1,0,0,0.0,-1,1,1,1,1,1
usnw.bdpeyzpl.top,0,0,0,0,0,0,0,0,3.873140679513133,3.6901165175936654,1,0,0,0.0,-1,1,1,1,1,1
pub-a989f9c3f43749038c857481fc22a86f.r2.dev,0,0,1,1,0,0,0,1,4.735756141012377,4.20233009230464,1,24,0,0.0,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,4.0559581516151235,2.5,1,0,0,0.13043478260869565,-1,1,1,1,1,1
txtag-org.sbs,0,0,0,0,0,0,0,1,3.572623663895164,3.238901256602631,0,0,0,0.0,-1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,4.152391277629867,2.8073549220576046,0,0,0,0.09090909090909091,-1,1,0,1,0,1
web--sso--cryptocom--autth.webflow.io,0,0,0,0,0,0,0,1,4.110655033020253,3.9492049741940667,1,0,0,0.0,-1,1,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,4.137537511266052,3.459431618637298,0,4,0,0.0,-1,1,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,4.507380102423635,3.5944656369614525,2,2,0,0.11538461538461539,-1,1,0,1,0,1
49.51.43.12,0,0,1,3,0,0,0,0,5.810893018226834,2.663532754804255,2,76,27,0.20631067961165048,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,4.0559581516151235,2.5,1,0,0,0.043478260869565216,-1,1,1,1,1,1
ezdrive.com-xkya.xin,0,0,0,0,0,0,0,1,4.349191770915039,3.9219280948873627,1,0,0,0.0,-1,1,1,1,1,1
servicesatmart.weebly.com,0,0,0,0,0,0,0,0,4.043057694064253,3.763856189774725,1,0,0,0.0,-1,1,1,1,1,1
ipfs.best-practice.se,0,0,1,2,0,0,0,1,4.756442646127659,3.463280517810811,1,9,0,0.0,-1,1,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,4.446360145638539,3.5944656369614525,2,0,0,0.09803921568627451,-1,1,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,3.978333581185264,3.095795255000934,0,0,0,0.13793103448275862,-1,1,0,1,0,1
reatorear.firebaseapp.com,0,0,0,0,0,0,0,0,3.785561002824151,3.443856189774725,1,0,0,0.0,-1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,4.529980979099135,3.5944656369614525,2,3,0,0.0784313725490196,-1,1,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,5.707171688260631,3.0306390622295662,1,14,4,0.3951219512195122,-1,1,0,1,0,1
link.space,0,1,0,1,0,0,0,0,3.8936606896881862,3.3219280948873626,0,0,1,0.04,-1,1,1,1,1,1
thetollroads.com-fastrakqr.xin,0,0,0,0,0,0,0,1,4.224272014112142,4.072905595320056,1,0,0,0.0,-1,1,1,1,1,1
pkborzilleri1.wixsite.com,0,0,0,1,0,0,0,0,4.312908871424721,3.923856189774725,1,2,0,0.0,-1,1,0,1,0,1
graceful-vegetable.uncrn.co,0,0,0,0,0,0,0,1,4.162573265150912,3.7639657428240807,1,0,0,0.0,-1,1,1,1,1,1
nnfems.com,0,0,0,4,0,0,0,0,4.167896517797227,2.9219280948873623,0,2,0,0.04081632653061224,-1,1,0,1,0,1
onne.link,0,0,1,1,0,0,0,0,5.36409638636474,2.6416041678685938,0,6,1,0.34831460674157305,-1,1,0,1,0,1
reag----------anwlsupportteamadmsection001wardsectionsupp.weebly.com,0,0,1,0,0,0,0,1,4.349941379736217,4.203446165684829,1,3,0,0.0,-1,1,0,1,0,1
pub-a016bda29e0f405d8d5675f0bdcd0158.r2.dev,0,0,1,1,0,0,0,1,4.679429174263369,4.126862359796814,1,20,0,0.0,-1,1,0,1,0,1
43.156.237.181,0,0,1,1,1,0,0,0,5.604556219937656,2.9852281360342516,2,44,13,0.15234375,-1,1,0,1,0,1
getipass.com-tickeyi.xin,0,0,0,0,0,0,0,1,4.028946391954607,3.834962500721156,1,0,0,0.0,-1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,3.812060739683088,2.0,0,1,0,0.08695652173913043,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,3.936260027531527,2.584962500721156,0,2,0,0.045454545454545456,-1,1,0,1,0,1
asdxjsdjkh.weebly.com,0,0,0,0,0,0,0,0,4.1898980954642875,3.916126946588284,1,0,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.626563521344791,2.9735572622751856,1,18,7,0.21714285714285714,-1,1,0,1,0,1
themilgroup.com,0,0,0,1,0,0,0,0,4.073329701949522,3.640223928941852,0,4,0,0.0,-1,1,0,1,0,1
apaitoun-enkrisi.web.app,0,0,0,0,0,0,0,1,3.98319563424773,3.7406015629507228,1,0,0,0.0,-1,1,1,1,1,1
pub-85c8ac492a5e41d7b0fad25337aa69f6.r2.dev,0,0,1,1,0,0,0,1,4.822922673493043,4.312908871424721,1,20,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.694720262976588,2.9735572622751856,1,21,7,0.21965317919075145,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.64733764719279,2.9735572622751856,1,17,7,0.26285714285714284,-1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,4.152391277629867,2.8073549220576046,0,0,0,0.13636363636363635,-1,1,0,1,0,1
fr-mercdeu.web.app,0,0,0,0,0,0,0,1,4.0043444463675275,3.57243125132212,1,0,0,0.0,-1,1,1,1,1,1
kaltelnet.wixsite.com,0,0,0,1,0,0,0,0,3.965957320949175,3.6537567082870015,1,1,0,0.0,-1,1,0,1,0,1
storage2.cdnfx.biz,0,0,0,0,0,0,0,0,4.254525464966175,4.058813890331201,1,1,0,0.0,-1,1,1,1,1,1
zimbra--fr.weebly.com,0,0,0,0,0,0,0,1,4.2817276788697365,3.8208888513501886,1,0,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.515118452033572,2.9735572622751856,1,14,10,0.18421052631578946,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,3.936260027531527,2.584962500721156,0,1,0,0.22727272727272727,-1,1,0,1,0,1
t.co,0,0,0,1,0,0,1,0,3.936180434129755,2.0,0,3,0,0.17391304347826086,-1,1,1,1,1,1
ezdrive-zob.xin,0,0,0,0,0,0,0,1,4.053508854797679,3.506890595608519,0,0,0,0.0,-1,1,1,1,1,1
codeclean.net,0,0,1,2,0,0,0,0,5.459120707677981,3.0269868333592873,0,13,1,0.3515625,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.675318201205589,2.9735572622751856,1,18,7,0.2,-1,1,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,3.7034651896016473,3.095795255000934,0,1,0,0.04,-1,1,0,1,0,1
cognitoforms.com,0,0,0,2,0,0,0,0,4.356370398866214,3.25,0,2,0,0.19047619047619047,-1,1,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,4.208966082694623,3.459431618637298,0,3,0,0.0,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,4.027169118440618,2.584962500721156,0,3,0,0.09090909090909091,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,3.936260027531527,2.584962500721156,0,1,0,0.2727272727272727,-1,1,0,1,0,1
serrviceattslrr.weebly.com,0,0,0,0,0,0,0,0,4.000432302535625,3.7004397181410926,1,0,0,0.0,-1,1,1,1,1,1
sarahbirkel87.is-a-democrat.com,0,0,0,1,0,0,1,1,4.501623879852049,4.026619294188054,1,8,0,0.0,-1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,3.844232898763192,2.584962500721156,0,0,0,0.14285714285714285,-1,0,0,1,0,1
q.jtexpreesr.top,0,0,0,0,0,0,0,0,3.5132696895151088,3.202819531114783,1,0,0,0.0,-1,1,1,1,1,1
neneiin.weebly.com,0,0,0,0,0,0,0,0,3.8841550945958043,3.2390979179887864,1,0,0,0.0,-1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,4.152492594515676,3.459431618637298,0,3,0,0.0,-1,1,0,1,0,1
thetollroads-paytollazw.xin,0,0,0,0,0,0,0,1,4.062305474194334,3.9302703722934536,0,0,0,0.0,-1,1,1,1,1,1
ppt.cc,0,0,0,1,0,0,0,0,3.6178096843744556,1.9182958340544896,0,0,0,0.09523809523809523,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.440589221212461,2.9735572622751856,1,17,7,0.21142857142857144,-1,1,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,3.9394709940012875,2.584962500721156,0,0,0,0.14285714285714285,-1,1,0,1,0,1
kogcinylogen.webflow.io,0,0,0,0,0,0,0,0,4.101409765557392,3.5670402169265785,1,0,0,0.0,-1,1,1,1,1,1
currentlyxnatt6472882.weebly.com,0,0,0,0,0,0,0,0,4.452200407575066,4.202819531114783,1,7,0,0.0,-1,1,1,1,1,1
polkadot.network,0,0,0,0,0,0,0,0,3.771437029461126,3.452819531114783,0,0,0,0.0,-1,0,0,1,0,1
eyjkpcexjjjkjkn.xin,0,0,0,0,0,0,0,0,3.6959472263874704,3.0708470936225183,0,0,0,0.0,-1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,3.9394709940012875,2.584962500721156,0,0,0,0.14285714285714285,-1,0,0,1,0,1
connect-poocoin-login-tokens.blogspot.com,0,0,0,0,0,0,1,1,3.8684930703645586,3.610021748721875,1,0,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.501476004705188,2.9735572622751856,1,16,7,0.17714285714285713,-1,1,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,4.480386371001472,3.5944656369614525,2,3,0,0.0784313725490196,-1,1,0,1,0,1
olxx.99090767.xyz,0,0,0,0,0,0,0,0,3.7532696895151085,3.175123135113461,1,8,0,0.0,-1,1,1,1,1,1
cancelalerbloksite.github.io,0,0,1,4,0,0,0,0,4.174624608732013,3.869331261111518,1,0,0,0.0,-1,1,0,0,0,1
finodak.psee.io,0,0,0,1,0,0,0,0,4.2817276788697365,3.3735572622751855,1,2,0,0.0,-1,1,0,1,0,1
quedeszonepositide.firebaseapp.com,0,0,0,0,0,0,0,0,4.11162928928394,3.895423870280316,1,0,0,0.0,-1,1,1,1,1,1
allegrolokalnie.ppl-oferta-firmowa851637.icu,0,0,0,0,0,0,0,1,4.50545961261383,4.325924732707134,1,6,0,0.0,-1,1,1,1,1,1
pdtglkqnxwmjb.wiki,0,0,0,0,0,0,0,0,4.106377316818026,3.836591668108979,0,0,0,0.0,-1,1,1,1,1,1
allegrolokalnie.artykuly-polecane.shop,0,0,1,2,0,0,0,1,4.852228998572264,3.892407118592877,1,28,0,0.0,-1,1,1,1,1,1
mymyjtexpress.top,0,0,0,0,0,0,0,0,3.6133373140453076,3.3815804883091634,0,0,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.527744579230388,2.9735572622751856,1,17,7,0.17714285714285713,-1,1,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,4.194879010866496,3.202819531114783,1,4,0,0.0,-1,1,0,1,1,1
com-xaaawo.vip,0,0,0,0,0,0,0,1,3.8492239123906247,3.3248629576173565,0,0,0,0.0,-1,1,1,1,1,1
ikgviosz.weebly.com,0,0,0,0,0,0,0,0,4.208966082694623,3.8268748818646383,1,0,0,0.0,-1,1,1,1,1,1
homee-acount.com,0,0,0,0,0,0,1,1,3.7532696895151085,3.327819531114783,0,0,0,0.0,-1,1,1,1,1,1
app.topol.io,0,0,1,2,0,0,0,0,4.7005220388257545,2.6258145836939115,1,18,0,0.0,-1,0,0,1,0,1
e-zpassny.com-ezyxw.xin,0,0,0,0,0,0,0,1,4.140319531114783,3.8279097821439696,1,0,0,0.0,-1,1,1,1,1,1
txtag.org-txtagstorefrontnzd.xin,0,0,0,0,0,0,0,1,3.930007492106357,3.6473683589017414,1,0,0,0.0,-1,1,1,1,1,1
setup--content-ledgre.webflow.io,0,0,0,0,0,0,0,1,4.150626554487254,3.9414280318460246,1,0,0,0.0,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,4.0559581516151235,2.5,1,1,0,0.08695652173913043,-1,1,1,1,1,1
c6ebv708.caspio.com,0,0,1,2,0,0,0,0,4.57722694752025,3.78714396069814,1,20,0,0.0,-1,1,0,1,0,1
thetollroads-paytollbbm.world,0,0,0,0,0,0,0,1,3.932817817363662,3.7419627890379075,0,0,0,0.0,-1,1,1,1,1,1
currently6610.weebly.com,0,0,0,0,0,0,0,0,4.248495255525411,3.886842188131012,1,4,0,0.0,-1,1,1,1,1,1
trrozerwalet.webflow.io,0,0,0,0,0,0,0,0,3.8820488277869583,3.4357554339416274,1,0,0,0.0,-1,1,1,1,1,1
mail-102690.weeblysite.com,0,0,0,0,0,0,0,1,4.378864088188098,4.13294404498096,1,6,0,0.0,-1,1,0,1,0,1
t.co,0,0,0,1,0,0,1,0,4.023136955868885,2.0,0,0,0,0.21739130434782608,-1,1,1,1,1,1
weellt--legree-livee.webflow.io,0,0,0,0,0,0,0,1,3.8061983328100952,3.3051829078461092,1,0,0,0.0,-1,1,0,1,0,1
xjjuewksmdnfj.weebly.com,0,0,0,0,0,0,0,0,4.309101316131472,3.9387218755408675,1,0,0,0.0,-1,1,1,1,1,1
sert-aw.weebly.com,0,0,0,0,0,0,0,1,4.0043444463675275,3.683542362433231,1,0,0,0.0,-1,1,1,1,1,1
newsherenow.ru,0,0,0,3,0,0,0,0,4.0963823356591815,3.039148671903071,0,0,0,0.20454545454545456,-1,1,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,4.253434386188784,3.459431618637298,0,4,0,0.0,-1,1,0,1,0,1
47.90.143.246,0,0,0,0,0,0,0,0,3.720128777433188,2.9689185639620974,2,10,0,0.0,-1,1,1,1,1,1
acflw.cn,0,0,0,0,0,0,0,0,4.851335236272633,2.75,0,2,3,0.1951219512195122,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.607728899443767,2.9735572622751856,1,24,7,0.18285714285714286,-1,1,0,1,0,1
home-103196.weeblysite.com,0,0,0,0,0,0,0,1,4.2861465882499115,4.085055102756478,1,6,0,0.0,-1,1,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,3.992708770800467,3.202819531114783,1,0,0,0.0,-1,1,0,1,1,1
thetollroads-tollevasioncrd.xin,0,0,0,0,0,0,0,1,4.043942707918269,3.8330709070912796,0,0,0,0.0,-1,1,1,1,1,1
dappwalletfix.pages.dev,0,0,0,1,0,0,0,0,4.2961746300696415,3.642489673166126,1,0,0,0.0,-1,1,0,1,0,1
com-qwel.xin,0,0,0,0,0,0,0,1,4.070656113151928,3.584962500721156,0,0,0,0.0,-1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,4.457919564564538,2.8073549220576046,0,2,0,0.0,-1,0,0,1,0,1
torccolborrachas.blogspot.com,0,0,0,0,0,0,1,0,3.7275475789483923,3.4695443569727304,1,0,0,0.0,-1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,3.8164027166443866,2.0,0,1,0,0.17391304347826086,-1,0,0,1,0,1
me2.kr,0,0,0,1,0,0,0,0,4.152391277629867,2.584962500721156,0,3,1,0.13636363636363635,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.637181381177649,2.9735572622751856,1,19,7,0.22285714285714286,-1,1,0,1,0,1
protect-vu0.firebaseapp.com,0,0,0,0,0,0,0,1,4.127986806877675,3.9582291686698783,1,1,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.598399024810961,2.9735572622751856,1,17,7,0.18285714285714286,-1,1,0,1,0,1
isabella-k1.firebaseapp.com,0,0,0,0,0,0,0,1,4.141604167868594,3.838039816898155,1,1,0,0.0,-1,1,1,1,1,1
ee-online-uk.web.app,0,0,0,0,0,0,0,1,3.978333581185264,3.521928094887363,1,0,0,0.0,-1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,4.0836169753972325,3.459431618637298,0,2,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.499815095364463,2.9735572622751856,1,19,7,0.2,-1,1,0,1,0,1
fix-3rivers-fcu-live-e22b8.web.app,0,0,0,0,0,0,0,1,4.350342370830228,4.065260267657297,1,4,0,0.0,-1,1,1,1,1,1
caseid10089156894156980.web.app,0,0,0,0,0,0,0,0,4.258694969562843,3.953565664946428,1,17,0,0.0,-1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,4.027169118440618,2.584962500721156,0,1,0,0.13636363636363635,-1,1,0,1,0,1
resume.io,0,0,0,2,0,0,0,0,4.306256857196538,2.94770277922009,0,3,0,0.10344827586206896,-1,1,0,1,0,1
