Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,URL_Entropy,Domain_Entropy,Subdomain_Count,Digit_Count,Special_Char_Count,Uppercase_Ratio,Domain_Age,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
jimdunlop.com,0,0,1,2,0,0,0,0,4.502994838941987,3.3927474104487847,0,0,0,0.0,-1,1,0,1,0,0
filmforum.org,0,0,0,0,0,0,0,0,3.873140679513133,3.0850551027564768,0,0,0,0.0,-1,1,0,1,0,0
rarefilmfinder.com,0,0,0,1,0,0,0,0,4.378171939471839,3.4613201402110088,0,3,1,0.0,-1,0,1,1,0,0
dvidshub.net,0,0,1,3,0,0,0,0,4.443570761822959,3.4182958340544896,0,8,0,0.0,-1,0,0,1,0,0
hotelplanner.com,0,0,1,3,0,0,0,0,4.600572575649331,3.5,0,4,0,0.11428571428571428,-1,1,0,1,0,0
visitkc.com,0,0,1,2,0,0,0,0,4.605753573005319,3.095795255000934,0,5,1,0.0,-1,0,0,1,0,0
math.wesleyan.edu,0,0,0,0,0,0,0,0,3.8062389286533898,3.572469458770136,1,0,0,0.0,-1,1,1,1,1,0
itunes.apple.com,0,0,1,4,0,0,0,0,4.4255906382453105,3.625,1,6,0,0.0,-1,1,1,1,1,0
gogriffons.com,0,0,0,1,0,0,0,0,4.2691964294707,3.1820058147602137,0,0,1,0.06666666666666667,-1,1,0,1,0,0
scaryhotmovies.blogspot.com,0,0,1,3,0,0,1,0,4.6091138088376535,3.852497577104199,1,6,0,0.0,-1,1,1,1,1,0
csnchicago.com,0,0,1,2,0,0,0,0,5.247872511207219,3.0930692077718898,0,4,1,0.21951219512195122,-1,1,0,1,0,0
galinsky.com,0,0,1,3,0,0,0,0,4.293893971833311,3.584962500721156,0,0,0,0.0,-1,1,0,1,0,0
passionforpaintings.com,0,0,1,3,0,0,0,0,4.296674261513244,3.522711955680758,0,0,0,0.0,-1,1,1,1,1,0
yelp.ca,0,0,0,2,0,0,0,0,4.325345500383651,2.8073549220576046,0,0,0,0.0,-1,1,0,1,0,0
tsn.ca,0,0,0,2,0,0,0,0,4.405692346441836,2.584962500721156,0,6,1,0.0,-1,1,0,1,0,0
recentnews.co.uk,0,0,0,1,0,0,0,0,3.7772354187801778,3.327819531114783,1,0,0,0.0,-1,1,1,1,1,0
bmansbluesreport.com,0,0,0,0,0,0,1,0,4.043801694853791,3.7219280948873625,0,0,0,0.0,-1,0,0,1,0,0
nailpolishdiva.com,0,0,1,1,0,0,0,0,4.400317079523376,3.57243125132212,0,2,0,0.04477611940298507,-1,1,1,1,1,0
aboutus.org,0,0,0,1,0,0,0,0,3.8062389286533898,3.095795255000934,0,0,0,0.0,-1,1,0,1,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,4.4021497359001005,3.452819531114783,1,0,0,0.05970149253731343,-1,1,1,1,1,0
nonprofitdata.com,0,0,0,1,0,0,0,0,4.502842195074543,3.4548223999466066,0,5,1,0.0,-1,1,1,1,1,0
tn-roots.com,0,0,1,3,0,0,0,1,4.063068123713631,3.0220552088742005,0,0,0,0.0,-1,1,0,1,0,0
icarusbooks.com,0,0,0,1,0,0,0,0,4.0586949695628425,3.323231428797621,0,0,0,0.0,-1,1,1,1,1,0
kansascity.onetravelsource.com,0,0,0,0,0,0,0,0,4.187097021791766,3.847742678581274,1,0,0,0.0,-1,1,1,1,1,0
linkedin.com,0,0,0,5,0,0,0,0,4.470435500513583,3.2516291673878226,0,5,0,0.0,-1,1,0,1,0,0
robertoximenez.com,0,0,0,0,0,0,0,0,3.993730584231477,3.4193819456463714,0,0,0,0.0,-1,1,1,1,1,0
guitarplayer.com,0,0,0,0,0,0,0,0,4.090234012145144,3.75,0,0,0,0.0,-1,1,0,1,0,0
mintaka.sdsu.edu,0,0,0,0,0,0,0,0,3.83127625337525,3.375,1,0,0,0.0,-1,1,1,1,1,0
houkappa.org,0,0,0,0,0,0,0,0,3.6732696895151085,3.084962500721156,0,0,0,0.0,-1,1,0,1,0,0
yellowpages.com,0,0,1,3,0,0,0,0,4.43168518961317,3.506890595608519,0,7,0,0.0,-1,1,0,1,0,0
citwf.com,0,0,0,1,0,0,0,0,4.141621608755249,2.94770277922009,0,5,0,0.0,-1,1,0,1,0,0
icehockey.wikia.com,0,0,1,2,0,0,0,0,4.565542102629172,3.326360407952694,1,4,0,0.08771929824561403,-1,1,1,1,1,0
italy.visahq.com,0,0,0,0,0,0,0,0,3.9262723741395074,3.625,1,0,0,0.0,-1,1,1,1,1,0
twitter.com,0,0,0,1,0,0,0,0,3.9261085007312415,3.027169118440619,0,0,0,0.0,-1,1,0,1,0,0
spokeo.com,0,0,0,1,0,0,0,0,4.3361829878711236,2.8464393446710154,0,0,1,0.05128205128205128,-1,1,0,1,0,0
hockeysfuture.com,0,0,1,3,0,0,0,0,4.4995016213785926,3.6168746059562222,0,3,0,0.0,-1,1,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,4.364540741814107,3.452819531114783,1,0,0,0.06666666666666667,-1,1,1,1,1,0
mechanicalforestsound.blogspot.com,0,0,1,3,0,0,1,0,4.621562083645508,4.054538856580818,1,6,0,0.0,-1,1,1,1,1,0
averyindex.com,0,0,0,2,0,0,1,0,4.379298475431078,3.6644977792004614,0,0,0,0.0,-1,1,0,1,0,0
experiencefestival.com,0,0,0,1,0,0,0,0,4.146756984930102,3.749902506162897,0,0,0,0.0,-1,1,1,1,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,3.991280042211221,3.452819531114783,1,0,0,0.044444444444444446,-1,1,1,1,1,0
boundlesswayzen.org,0,0,1,2,0,0,0,0,4.224628979449394,3.8268748818646383,0,0,0,0.0,-1,1,0,1,0,0
vod.boyzshop.com,0,0,1,3,0,0,0,0,4.5093166154757105,3.375,1,3,0,0.04477611940298507,-1,1,1,1,1,0
collectorscovey.com,0,0,0,1,0,0,0,0,4.076259272987572,3.195295934496217,0,0,0,0.0,-1,1,0,1,0,0
alibris.com,0,0,1,6,0,0,0,0,4.689869086530201,3.277613436819116,0,26,10,0.02158273381294964,-1,1,0,1,0,0
youtube.com,0,0,0,1,0,0,0,0,4.6180115569773665,3.095795255000934,0,1,1,0.18604651162790697,-1,0,0,1,0,0
letrs.indiana.edu,0,0,1,4,0,0,0,0,4.498996251355922,3.3815804883091634,1,7,9,0.0,-1,1,1,1,1,0
spurensicherung.blogspot.com,0,0,1,3,0,0,1,0,4.675295101823563,3.8962915290459277,1,10,0,0.0,-1,1,1,1,1,0
forbes.com,0,0,1,4,0,0,0,0,4.782591748198464,3.1219280948873624,0,14,0,0.03529411764705882,-1,1,0,1,0,0
news.priorsmart.com,0,0,1,1,0,0,1,0,4.541827811978672,3.576617644908666,1,1,0,0.0136986301369863,-1,1,1,1,1,0
trailsource.com,0,0,1,2,0,0,0,0,5.011510058789118,3.506890595608519,0,3,8,0.2647058823529412,-1,1,1,1,1,0
mediamattersaction.org,0,0,1,3,0,0,0,0,4.095190165771047,3.572623663895164,0,0,0,0.0,-1,1,0,1,0,0
myspace.com,0,0,0,1,0,0,0,0,3.978864088188098,3.095795255000934,0,0,0,0.0,-1,1,0,1,0,0
bongonews.com,0,0,0,0,0,0,0,0,3.7192945256669794,3.180832987205441,0,0,0,0.0,-1,1,0,1,0,0
ourworld.unu.edu,0,0,1,2,0,0,0,0,4.273355848092777,3.0,1,0,0,0.0,-1,1,1,1,1,0
nme.com,0,0,0,2,0,0,0,0,4.115461778502091,2.5216406363433186,0,0,0,0.0,-1,1,0,1,0,0
the90thminute.com,0,0,1,4,0,0,0,0,4.599874214477423,3.4548223999466066,0,16,0,0.0,-1,1,0,1,0,0
mylife.com,0,0,0,1,0,0,0,0,4.2425766761474,3.1219280948873624,0,0,0,0.0,-1,1,0,1,0,0
facebook.com,0,0,1,3,0,0,0,0,4.77807847863749,3.0220552088742005,0,15,0,0.04938271604938271,-1,1,0,1,0,0
cope343.com,0,0,0,0,0,0,0,0,3.688721875540867,2.9139770731827523,0,3,0,0.0,-1,1,1,1,1,0
inclusivebehaviour.co.uk,0,0,0,0,0,0,0,0,4.1885226220933465,3.7720552088742005,1,0,0,0.0,-1,1,1,1,1,0
womens-clothing-manufacturer.com,0,0,1,1,0,0,0,1,4.338432204939502,4.030639062229566,0,0,0,0.0,-1,1,1,1,1,0
amazon.com,0,0,1,3,0,0,0,0,4.702569336880353,2.721928094887362,0,4,0,0.15625,-1,1,0,1,0,0
campaignmoney.com,0,0,1,3,0,0,0,0,4.435523121711565,3.337175341123077,0,2,1,0.0,-1,1,0,1,0,0
spoke.com,0,0,0,3,0,0,0,0,4.331526224967765,2.94770277922009,0,1,0,0.10638297872340426,-1,1,0,1,0,0
plsearch.com,0,0,0,1,0,0,0,0,4.002268084440845,3.4182958340544896,0,0,0,0.03225806451612903,-1,1,1,1,1,0
answers.com,0,0,0,2,0,0,0,0,4.239357190608839,3.277613436819116,0,0,0,0.0,-1,0,0,1,0,0
youtube.com,0,0,0,1,0,0,0,0,4.496632930259374,3.095795255000934,0,2,1,0.11627906976744186,-1,0,0,1,0,0
litigation-essentials.lexisnexis.com,0,0,1,2,0,0,0,1,5.084856381208638,3.5759228351852523,1,27,19,0.03553299492385787,-1,1,1,1,1,0
musee-mccord.qc.ca,0,0,1,2,0,0,0,1,4.598660477805756,3.3921472236645345,1,1,3,0.0547945205479452,-1,1,0,1,0,0
4shared.com,0,0,1,3,0,0,0,0,4.826151803897125,3.459431618637298,0,4,0,0.17543859649122806,-1,1,0,1,0,0
wajabu.com,0,0,0,1,0,0,0,0,4.259514199528965,3.1219280948873624,0,0,0,0.04878048780487805,-1,1,1,1,1,0
genforum.genealogy.com,0,0,1,3,0,0,0,0,4.410588879313697,3.5383105956150063,1,3,0,0.0,-1,0,0,1,0,0
lucseguin.com,0,0,0,1,0,0,0,0,4.164299088064471,3.3927474104487847,0,0,0,0.0,-1,1,1,1,1,0
wiki.answers.com,0,0,1,2,0,0,0,0,4.4041932799546935,3.5,1,0,0,0.041666666666666664,-1,1,1,1,1,0
pdair.com,0,0,1,2,0,0,0,0,4.4760647136474905,3.169925001442312,0,29,3,0.010309278350515464,-1,1,0,1,0,0
sportsnetwork.com,0,0,1,2,0,0,0,0,4.500647939853631,3.4548223999466066,0,7,4,0.0,-1,1,1,1,1,0
lambiek.net,0,0,0,3,0,0,0,0,3.8704906414046842,3.277613436819116,0,0,0,0.0,-1,0,0,1,0,0
elaw.org,0,0,0,2,0,0,0,0,4.247557492317426,3.0,0,0,1,0.0,-1,0,0,1,0,0
mtlebanon.org,0,0,0,0,0,0,0,0,3.921029621737615,3.3927474104487847,0,0,0,0.0,-1,1,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,4.127762474435138,3.452819531114783,1,0,0,0.022222222222222223,-1,1,1,1,1,0
news.discovery.com,0,0,1,2,0,0,0,0,4.433559066719948,3.614369445886757,1,0,0,0.0,-1,1,1,1,1,0
en.wikipedia.org,0,0,1,2,0,0,0,0,4.445550308130907,3.452819531114783,1,0,0,0.05555555555555555,-1,1,1,1,1,0
nd.water.usgs.gov,0,0,1,2,0,0,0,0,4.199810308625745,3.572469458770136,2,0,0,0.0,-1,1,1,1,1,0
chronologyproject.com,0,0,0,1,0,0,1,0,4.189930011519816,3.5178160905596996,0,1,0,0.0,-1,1,0,1,0,0
schoonerman.com,0,0,0,1,0,0,0,0,4.13344018105059,3.1898980954642875,0,0,0,0.0,-1,1,0,1,0,0
linkedin.com,0,0,0,5,0,0,0,0,4.48356857951887,3.2516291673878226,0,7,0,0.0,-1,1,0,1,0,0
montrealgazette.com,0,0,1,4,0,0,0,0,4.55667452176519,3.4316235658474312,0,7,5,0.009433962264150943,-1,1,1,1,1,0
ebay.com,0,0,0,2,0,0,0,0,4.526986833359287,3.0,0,0,2,0.038461538461538464,-1,1,0,1,0,0
freepages.history.rootsweb.ancestry.com,0,0,1,3,0,0,0,0,4.2594119928671805,3.891439963051985,3,0,1,0.0,-1,1,1,1,1,0
nflmocks.com,0,0,1,4,0,0,0,0,4.46360025618603,3.084962500721156,0,12,0,0.0,-1,1,0,1,0,0
urbanspoon.com,0,0,1,6,0,0,0,0,4.455566691863174,3.3248629576173565,0,8,0,0.04819277108433735,-1,1,0,1,0,0
libertysertoma.org,0,0,0,0,0,0,0,0,3.977916874693636,3.57243125132212,0,0,0,0.0,-1,1,1,1,1,0
columbus.org,0,0,0,0,0,0,0,0,3.8634651896016474,3.2516291673878226,0,0,0,0.0,-1,0,0,1,0,0
retrojunk.com,0,0,0,2,0,0,0,0,4.454986855772667,3.3927474104487847,0,4,0,0.0,-1,1,0,1,0,0
musicvideoswiz.com,0,0,1,3,0,0,0,0,4.570425848661053,3.4613201402110088,0,6,3,0.029411764705882353,-1,1,0,1,1,0
classmates.com,0,0,1,4,0,0,0,0,4.670017901630948,3.039148671903071,0,9,1,0.012195121951219513,-1,1,0,1,0,0
kipp.org,0,0,1,2,0,0,0,0,4.304177366690062,2.75,0,0,0,0.0,-1,1,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,4.016583155904197,3.452819531114783,1,0,0,0.02564102564102564,-1,1,1,1,1,0
healthcare-now.org,0,0,1,2,0,0,0,1,4.116709987201866,3.614369445886757,0,0,0,0.0,-1,1,0,1,0,0
facebook.com,0,0,0,1,0,0,0,0,4.080414513985238,3.0220552088742005,0,0,0,0.0,-1,1,0,1,0,0
stagevu.com,0,0,0,2,0,0,0,0,4.415661470191763,3.459431618637298,0,0,0,0.0,-1,1,1,1,1,0
leonardpowers.com,0,0,1,2,0,0,0,0,4.092380568259549,3.572469458770136,0,0,0,0.0,-1,1,0,1,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,4.299378303213728,3.452819531114783,1,0,0,0.05128205128205128,-1,1,1,1,1,0
gawker.com,0,0,0,1,0,0,0,0,4.160704752887783,3.3219280948873626,0,0,0,0.0,-1,1,0,1,0,0
capefearscots.com,0,0,0,0,0,0,0,0,3.781076011914607,3.337175341123077,0,0,0,0.0,-1,1,1,1,1,0
vet.upenn.edu,0,0,0,0,0,0,0,0,3.5552690446481177,2.873140679513133,1,0,0,0.0,-1,0,0,1,0,0
monova.org,0,0,1,4,0,0,0,0,4.678838245382711,2.8464393446710154,0,15,0,0.0,-1,1,1,1,1,0
guitaretab.com,0,0,0,3,0,0,0,0,4.293545189370486,3.5216406363433186,0,5,0,0.0,-1,1,0,1,0,0
gaysdirect.com,0,0,0,1,0,0,1,0,4.32173124920605,3.6644977792004614,0,0,0,0.0,-1,1,1,1,1,0
rlslog.net,0,0,1,1,0,0,0,0,4.6264444837662095,3.1219280948873624,0,8,0,0.0,-1,1,0,1,0,0
macleans.ca,0,0,1,4,0,0,0,0,4.3550784049087605,2.8453509366224368,0,11,0,0.0,-1,1,0,1,0,0
sports.espn.go.com,0,0,1,3,0,0,0,0,4.36754794914527,3.266332639970623,2,7,1,0.0,-1,1,1,1,1,0
obits.dignitymemorial.com,0,0,1,2,0,0,0,0,5.153998159264733,3.7834651896016473,1,20,7,0.08620689655172414,-1,1,1,1,1,0
nanna.lib.umanitoba.ca,0,0,1,3,0,0,0,0,4.36714315168042,3.1701348924281936,2,0,1,0.0,-1,1,1,1,1,0
answers.com,0,0,0,2,0,0,0,0,4.088828126694495,3.277613436819116,0,0,0,0.0,-1,0,0,1,0,0
imdb.com,0,0,0,2,0,0,0,0,4.215354779870082,2.75,0,7,0,0.0,-1,1,0,1,0,0
huskersgameday.com,0,0,1,4,0,0,0,0,4.512760686388286,3.725480556997868,0,8,0,0.0,-1,1,0,1,0,0
seriesandtv.com,0,0,1,2,0,0,0,0,4.667849970973979,3.640223928941852,0,9,2,0.016260162601626018,-1,0,0,1,0,0
chacha.com,0,0,1,2,0,0,0,0,4.276163446566974,2.4464393446710155,0,0,0,0.0,-1,1,1,1,1,0
evri.com,0,0,1,2,0,0,0,0,4.402296596579855,3.0,0,3,0,0.0,-1,1,0,1,0,0
zimbio.com,0,0,0,1,0,0,0,0,4.207435516759526,2.721928094887362,0,0,1,0.05714285714285714,-1,1,1,1,1,0
grsi.net,0,0,0,0,0,0,0,0,3.5225715891363603,3.0,0,0,0,0.0,-1,1,1,1,1,0
what-when-how.com,0,0,1,2,0,0,0,1,4.205194182416403,3.2927701939369904,0,0,0,0.0,-1,1,1,1,1,0
music.yahoo.com,0,0,0,1,0,0,0,0,4.0643546249021565,3.1898980954642875,1,0,0,0.0,-1,1,0,1,0,0
melissagenealogy.stormpages.com,0,0,1,1,0,0,0,0,4.112733576964344,3.6955011488173954,1,0,0,0.01818181818181818,-1,1,1,1,1,0
scribd.com,0,0,1,3,0,0,0,0,4.835098278366647,3.1219280948873624,0,8,0,0.06451612903225806,-1,0,0,1,0,0
facebook.com,0,0,0,1,0,0,0,0,4.0323362829877745,3.0220552088742005,0,0,0,0.0,-1,1,0,1,0,0
quarterarcade.com,0,0,0,2,0,0,0,0,4.24615711897243,3.2927701939369904,0,4,0,0.022727272727272728,-1,1,0,1,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,4.499507380898971,3.452819531114783,1,0,0,0.037037037037037035,-1,1,1,1,1,0
samsung.com,0,0,0,0,0,0,0,0,3.7622673906514943,3.095795255000934,0,0,0,0.0,-1,0,0,1,0,0
brandonsun.com,0,0,1,3,0,0,0,0,4.594756473827446,3.3248629576173565,0,9,1,0.0,-1,1,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,4.216193141113152,3.452819531114783,1,0,0,0.06521739130434782,-1,1,1,1,1,0
alumniclass.com,0,0,0,1,0,0,0,0,4.108869289360841,3.240223928941852,0,0,0,0.0,-1,0,0,1,0,0
web.icenetwork.com,0,0,1,2,0,0,0,0,4.591695221340901,3.4613201402110088,1,5,3,0.015384615384615385,-1,1,1,1,1,0
lyricsmode.com,0,0,1,4,0,0,0,0,4.326481396342772,3.378783493486176,0,0,0,0.0,-1,1,1,1,1,0
cairn.info,0,0,1,1,0,0,0,0,4.932827794831202,2.9219280948873623,0,7,1,0.22033898305084745,-1,1,0,1,0,0
discogs.com,0,0,0,2,0,0,0,0,4.283952766823871,2.9139770731827523,0,1,3,0.023255813953488372,-1,1,0,1,0,0
foreignlanguageexpertise.com,0,0,1,1,0,0,0,0,4.365368251151679,3.865764637179023,0,0,0,0.0,-1,1,0,1,0,0
123people.com,0,0,0,2,0,0,0,0,4.308294687333843,3.238901256602631,0,3,1,0.0,-1,1,0,1,0,0
masterworksbroadway.com,0,0,1,2,0,0,0,0,4.202138031201167,3.642489673166126,0,0,0,0.0,-1,0,0,1,0,0
scores.espn.go.com,0,0,1,2,0,0,0,0,4.516757557872569,3.155221528859512,2,9,1,0.017543859649122806,-1,1,1,1,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,4.205757474531293,3.452819531114783,1,0,0,0.044444444444444446,-1,1,1,1,1,0
nbc.com,0,0,1,4,0,0,0,0,4.163550894463895,2.5216406363433186,0,0,0,0.0,-1,1,0,1,0,0
glamourgirlsofthesilverscreen.com,0,0,1,4,0,0,0,0,4.526689957326305,3.8848588918890474,0,3,1,0.025974025974025976,-1,1,0,1,0,0
mylife.com,0,0,0,1,0,0,0,0,4.337175341123077,3.1219280948873624,0,9,0,0.0,-1,1,0,1,0,0
uprr.com,0,0,1,4,0,0,0,0,3.94392971305263,2.75,0,0,0,0.0,-1,1,0,1,1,0
torrentreactor.net,0,0,1,3,0,0,0,0,3.986251751600156,2.794653473544342,0,7,0,0.0,-1,1,1,1,1,0
lakerstats.com,0,0,0,1,0,0,0,0,4.2039184206071605,3.378783493486176,0,0,0,0.0,-1,1,1,1,0,0
timesofindia.indiatimes.com,0,0,0,0,0,0,0,0,3.7873017372529416,3.411751853774935,1,0,0,0.0,-1,0,0,1,0,0
youtube.com,0,0,0,1,0,0,0,0,4.4325657790462705,3.095795255000934,0,2,1,0.09302325581395349,-1,0,0,1,0,0
restaurants.uptake.com,0,0,1,3,0,0,0,0,4.26711798381076,3.572623663895164,1,9,0,0.0,-1,1,1,1,1,0
baseball-reference.com,0,0,1,3,0,0,0,1,4.371241170818225,3.4771752334356245,0,2,0,0.0,-1,1,0,1,0,0
qvedtech.blogspot.com,0,0,1,1,0,0,1,0,4.5322064091223275,3.7849418274376427,1,8,0,0.0,-1,1,1,1,1,0
youtube.com,0,0,0,1,0,0,0,0,4.5340664296648825,3.095795255000934,0,0,1,0.13953488372093023,-1,0,0,1,0,0
entertainment.ca.msn.com,0,0,1,3,0,0,0,0,4.564337790691809,3.292481250360578,2,8,1,0.0,-1,1,1,1,1,0
freebase.com,0,0,0,3,0,0,0,0,4.189125478116705,3.188721875540867,0,0,0,0.0,-1,1,1,1,1,0
people.famouswhy.com,0,0,0,1,0,0,0,0,4.245870234564298,3.684183719779189,1,0,0,0.0,-1,1,0,1,0,0
chacha.com,0,0,1,2,0,0,0,0,4.389781496520892,2.4464393446710155,0,0,0,0.0,-1,1,1,1,1,0
manta.com,0,0,0,3,0,0,0,0,4.2636317844819995,2.725480556997868,0,2,0,0.0,-1,1,0,1,0,0
caribbeandays.com,0,0,0,1,0,0,0,0,4.134183719779189,3.572469458770136,0,0,0,0.0,-1,1,0,1,0,0
usatoday.com,0,0,0,4,0,0,0,0,4.019717245562369,3.2516291673878226,0,0,0,0.0,-1,0,0,1,0,0
mylife.com,0,0,0,2,0,0,0,0,4.413283720903433,3.1219280948873624,0,6,0,0.0,-1,1,0,1,0,0
quedeletras.com,0,0,1,3,0,0,0,0,4.544717374179337,3.589898095464288,0,6,0,0.0,-1,1,0,1,0,0
eonline.com,0,0,0,3,0,0,0,0,4.523200794005739,2.9139770731827523,0,6,0,0.04081632653061224,-1,1,0,1,0,0
linkedin.com,0,0,0,5,0,0,0,0,4.507712257147028,3.2516291673878226,0,6,0,0.0,-1,1,0,1,0,0
search.ancestry.com,0,0,1,2,0,0,0,0,4.376301966925147,3.4713544870139295,1,4,1,0.0,-1,1,1,1,1,0
names.whitepages.com,0,0,0,2,0,0,0,0,3.8996772894761453,3.684183719779189,1,0,0,0.0,-1,1,1,1,1,0
mailman.mcmaster.ca,0,0,1,5,0,0,0,0,4.314881509935195,3.195295934496217,1,9,0,0.0,-1,1,1,1,1,0
en.wikipedia.org,0,0,1,2,0,0,0,0,4.347678031846025,3.452819531114783,1,0,0,0.03125,-1,1,1,1,1,0
upmystreet.com,0,0,1,3,0,0,1,0,4.447037434175109,3.378783493486176,0,7,0,0.006060606060606061,-1,1,1,1,1,0
english.turkcebilgi.com,0,0,0,1,0,0,0,0,4.532268229617389,3.8820451081368623,1,1,2,0.041666666666666664,-1,1,1,1,1,0
wn.com,0,0,0,1,0,0,0,0,4.2290037311070545,2.584962500721156,0,0,0,0.08571428571428572,-1,0,0,1,0,0
123people.ca,0,0,0,2,0,0,0,0,3.9900097040407405,3.2516291673878226,0,3,1,0.0,-1,1,0,1,0,0
app.etapestry.com,0,0,1,3,0,0,0,0,4.380987548962676,3.337175341123077,1,0,0,0.05952380952380952,-1,1,1,1,1,0
wolfgangsvault.com,0,0,1,3,0,0,1,0,4.6707099148973485,3.725480556997868,0,6,0,0.0,-1,1,0,1,0,0
123people.com,0,0,0,2,0,0,0,0,4.160420091146166,3.238901256602631,0,3,1,0.0,-1,1,0,1,0,0
new.music.yahoo.com,0,0,1,3,0,0,0,0,4.666728174816372,3.536886723742168,2,9,0,0.0,-1,1,1,1,1,0
youtube.com,0,0,0,1,0,0,0,0,4.330464394730848,3.095795255000934,0,2,1,0.046511627906976744,-1,0,0,1,0,0
metagini.com,0,0,1,5,0,0,0,0,4.4034734904703186,3.2516291673878226,0,6,0,0.0410958904109589,-1,1,1,1,1,0
goodreads.com,0,0,1,3,0,0,0,0,4.539609949563123,3.180832987205441,0,6,0,0.05357142857142857,-1,1,0,1,0,0
mi-motels-review.com,0,0,1,0,0,0,0,1,4.592602568155011,3.5464393446710156,0,7,7,0.0,-1,1,1,1,1,0
facebook.com,0,0,0,1,0,0,0,0,4.368367439558378,3.0220552088742005,0,0,1,0.06,-1,1,0,1,0,0
encyclopedia2.thefreedictionary.com,0,0,1,1,0,0,0,0,4.568532988301371,3.8972997175517166,1,2,3,0.05555555555555555,-1,1,1,1,1,0
sfmuseum.net,0,0,0,2,0,0,0,0,3.974148959390533,2.918295834054489,0,1,0,0.0,-1,1,1,1,1,0
haagen-dazs.co.uk,0,0,0,0,0,0,0,1,4.072905595320056,3.6901165175936654,1,0,0,0.0,-1,0,0,1,0,0
alumnilive365.mcgill.ca,0,0,0,2,0,0,0,0,4.301528149771657,3.621175542919471,1,3,0,0.0,-1,1,1,1,1,0
exposay.com,0,0,1,4,0,0,0,0,4.668801755182055,3.277613436819116,0,6,2,0.018867924528301886,-1,1,0,1,0,0
oisl.com,0,0,0,0,0,0,0,0,3.558518613048906,2.75,0,0,0,0.0,-1,1,0,1,0,0
miningweekly.com,0,0,1,2,0,0,0,0,4.550060396383323,3.5,0,8,0,0.0,-1,1,0,1,0,0
lasportshall.com,0,0,1,1,0,0,0,0,4.851256357606677,3.327819531114783,0,31,33,0.028328611898016998,-1,0,0,1,0,0
mapageweb.umontreal.ca,0,0,0,1,0,0,0,0,4.034709089239382,3.6978458230844122,1,0,0,0.0,-1,1,1,1,1,0
metrolyrics.com,0,0,1,1,0,0,0,0,4.225326379115501,3.3735572622751855,0,0,0,0.0,-1,1,1,1,1,0
wrestling.insidepulse.com,0,0,1,4,0,0,0,0,4.4335300911624005,3.8332696895151086,1,14,0,0.0,-1,1,1,1,1,0
linkedin.com,0,0,1,5,0,0,0,0,4.628161132338831,3.2516291673878226,0,7,0,0.0,-1,1,0,1,0,0
myspace.com,0,0,0,1,0,0,0,0,4.067165189777858,3.095795255000934,0,0,0,0.0,-1,1,0,1,0,0
strangeinstereoworld.blogspot.com,0,0,0,0,0,0,1,0,4.083587370023807,3.873812589567827,1,0,0,0.0,-1,1,1,1,1,0
music.yahoo.com,0,0,0,1,0,0,0,0,4.188982196705438,3.1898980954642875,1,0,0,0.0,-1,1,0,1,0,0
freedomeden.blogspot.com,0,0,1,3,0,0,1,0,4.427668898701708,3.6682958340544896,1,6,0,0.0,-1,1,1,1,1,0
linkedin.com,0,0,0,5,0,0,0,0,4.590832019251296,3.2516291673878226,0,7,0,0.0,-1,1,0,1,0,0
absoluteastronomy.com,0,0,1,2,0,0,0,0,4.253376076846337,3.6304126608739984,0,0,0,0.03636363636363636,-1,1,1,1,1,0
montreal-business-kit.com,0,0,1,1,0,0,1,1,4.310431745899215,3.8936606896881862,0,0,0,0.0,-1,0,0,1,0,0
wiki.answers.com,0,0,1,2,0,0,0,0,4.463296887167008,3.5,1,0,0,0.06741573033707865,-1,1,1,1,1,0
youtube.com,0,0,0,1,0,0,0,0,4.600456033671239,3.095795255000934,0,2,1,0.06976744186046512,-1,0,0,1,0,0
weddingmapper.com,0,0,0,3,0,0,0,0,4.14564721724714,3.6168746059562222,0,0,0,0.0,-1,1,0,1,0,0
trackdatabase.com,0,0,1,1,0,0,0,0,4.560606024539075,3.3815804883091634,0,3,1,0.0,-1,1,0,1,0,0
amazon.com,0,0,1,3,0,0,0,0,4.833071859569977,2.721928094887362,0,10,0,0.07042253521126761,-1,1,0,1,0,0
youmix.co.uk,0,0,1,1,0,0,1,0,4.769702276078295,3.084962500721156,1,11,5,0.05,-1,1,0,1,0,0
accelerator3359.com,0,0,1,3,0,0,0,0,4.328019754228087,3.4713544870139295,0,4,0,0.01694915254237288,-1,1,0,1,0,0
potus.com,0,0,0,1,0,0,0,0,4.22932735194002,2.94770277922009,0,0,0,0.0,-1,0,0,1,0,0
